target_dates,op_rate_0d_all_cars,op_rate_1d_all_cars,op_rate_2d_all_cars,op_rate_3d_all_cars,op_rate_4d_all_cars,op_rate_5d_all_cars,op_rate_6d_all_cars,op_rate_7d_all_cars,op_rate_0d_major_cars,op_rate_1d_major_cars,op_rate_2d_major_cars,op_rate_3d_major_cars,op_rate_4d_major_cars,op_rate_5d_major_cars,op_rate_6d_major_cars,op_rate_7d_major_cars
2020-04-16,0.2957574025,0.1079013628,0.06508047478,0.04177029942,0.02813797168,0.02279677594,0.0195805473,0.01538279721,0.2978186991,0.1070486412,0.06361159061,0.03873835637,0.02607902745,0.02119436517,0.018262368,0.01408858381
2019-12-05,0.3426273782,0.1364335301,0.0793343073,0.05459363526,0.03850780512,0.03182995757,0.02738573008,0.02135293359,0.3579822423,0.1328661301,0.07816973255,0.05478869548,0.03780588102,0.03138623212,0.02602471276,0.01974515889
2021-03-04,0.2893491205,0.1437660184,0.08991720689,0.06412508166,0.05262387557,0.04698163224,0.03914832404,0.03219382884,0.2844246873,0.1434309358,0.08736512856,0.06014513028,0.04908549271,0.04343506084,0.03601444129,0.02990487259
2019-06-17,0.3259800979,0.1020251358,0.06652194641,0.05076890626,0.03891313016,0.03248998408,0.02574944969,0.02051783226,0.3586055023,0.1058847263,0.06864976094,0.050380278,0.03994230265,0.03265750772,0.02545139099,0.02019205552
2020-07-18,0.4726607813,0.2394487308,0.1726956833,0.1406328409,0.1182875162,0.09940526596,0.08290077573,0.07336555953,0.4789731759,0.2553299899,0.1790830814,0.143213566,0.1195314647,0.100340066,0.0818585692,0.07137262984
2020-03-28,0.4196619854,0.1722666453,0.1016935717,0.07186181435,0.05216731339,0.03916060754,0.02956019565,0.02553857118,0.4293978513,0.1853222325,0.1066688509,0.07480053191,0.0524334464,0.03953226179,0.02749351167,0.0223863578
2019-06-06,0.4463915942,0.1746271971,0.1238445997,0.09790247554,0.07807073382,0.06880525552,0.06247683799,0.05584668151,0.4809900964,0.1717494296,0.122147599,0.09739292005,0.07530273998,0.06430926252,0.05906628559,0.05347277329
2019-03-26,0.2210666662,0.07143960659,0.03773913669,0.02863114944,0.02304967666,0.01847487244,0.01496528863,0.012712806,0.2455584902,0.06739614702,0.0356498288,0.02605090549,0.01935512149,0.01645713873,0.01417278578,0.012076647
2021-02-22,0.3488990413,0.1730064447,0.1278809081,0.09665824839,0.0748705467,0.06045138253,0.04541165639,0.03585652811,0.3460769421,0.1765834061,0.1281822644,0.09426992437,0.07197953025,0.05710533013,0.0415294139,0.03135180337
2019-06-13,0.3347812078,0.1215587122,0.06579786584,0.04445157591,0.02787135965,0.02390959029,0.02041173935,0.01690180371,0.3758314375,0.1266413378,0.07099327617,0.04674563965,0.03110459342,0.02607756708,0.02170348363,0.01788514122
2019-11-23,0.4810847237,0.220333006,0.1498708917,0.1209559473,0.1005590365,0.08103432152,0.0662121897,0.05948920374,0.5103088606,0.2167570199,0.1430172208,0.115138913,0.09552689556,0.07661294981,0.06223894514,0.05427795793
2020-10-30,0.3507267192,0.1905063573,0.1317203106,0.1034405471,0.08195395315,0.06751553501,0.05983570928,0.05264119815,0.3477043732,0.1922371238,0.1272785556,0.09926685765,0.0759441518,0.05982580168,0.05260893171,0.04437937036
2020-12-14,0.3139505296,0.1495128571,0.1140083296,0.08984503977,0.0674883686,0.0535394467,0.0459809145,0.03885011756,0.3201478732,0.1553957603,0.1154488131,0.09012510116,0.06650705872,0.05140425022,0.04387626263,0.03737860804
2020-09-10,0.3776048967,0.1944851322,0.1281527036,0.09887905202,0.07930524441,0.06678657591,0.05340628411,0.03934566891,0.3870101687,0.2049654064,0.1344027644,0.1038247306,0.08346953626,0.07095315381,0.05569175848,0.04011223883
2019-09-02,0.2879130508,0.1033811774,0.06985448018,0.05499195697,0.04470930196,0.03765690117,0.03184915129,0.0261792819,0.312009194,0.1018031285,0.06718698868,0.05177531252,0.04263368021,0.0343510701,0.02868315989,0.0240051705
2020-09-29,0.3165210193,0.1542791815,0.1061721561,0.09088135413,0.07919030322,0.06633852855,0.05953578285,0.0525280262,0.3219839618,0.155585369,0.1036036293,0.08515157385,0.07290052563,0.05985571811,0.05318851973,0.04741382584
2019-11-13,0.3372008826,0.1357476478,0.07888315656,0.05215433004,0.04475991225,0.03753811116,0.02969141085,0.02533049742,0.348818633,0.1361230228,0.07644590644,0.05068212307,0.04138224272,0.03304976087,0.02514576899,0.02252044392
2021-04-04,0.4412053396,0.2250356564,0.1605544077,0.1269769748,0.1011346541,0.08735200164,0.07639011,0.06385115663,0.4454078685,0.2328216841,0.1639912897,0.1289877758,0.09866594968,0.0845774058,0.07323966408,0.06190902121
2021-07-11,0.4369683841,0.2396422477,0.1682175352,0.131029758,0.1109448468,0.09598432179,0.08122126469,0.06783862026,0.4246175737,0.2406542056,0.1624962315,0.1272855045,0.1051325104,0.08988488036,0.07488708561,0.06085304101
2019-03-12,0.198352939,0.0598109596,0.03168710362,0.02414570963,0.02008597817,0.01496215357,0.01126223341,0.008732397313,0.2367465991,0.06030985828,0.03290825016,0.02560820784,0.02084731067,0.0150955276,0.01040688253,0.006660095166
2020-03-02,0.3058237708,0.119339774,0.07937292832,0.05724177529,0.04105709432,0.03168944596,0.0242773938,0.01800474079,0.3197006126,0.1193408232,0.07952843223,0.05677537813,0.037918121,0.02922302211,0.022293121,0.01664121582
2020-02-02,0.4190781212,0.1950364656,0.127965917,0.09664327638,0.07751917713,0.06396951999,0.0558482973,0.04981476639,0.4185492211,0.1956190187,0.1241705699,0.09376535982,0.07673584006,0.05985449735,0.05356239338,0.04732630757
2020-11-28,0.4042236286,0.1958751402,0.1400861422,0.1160077706,0.09684671153,0.08483537611,0.07496695506,0.06952142414,0.3968976881,0.1961235003,0.1362029749,0.1094924668,0.0902259965,0.07815712357,0.06869649268,0.0632048007
2021-05-10,0.3034346123,0.156110667,0.1191774358,0.1014127587,0.08366862066,0.07231659117,0.06234623412,0.05385524913,0.3017187015,0.1558309182,0.1155903215,0.09688139547,0.07879692128,0.06751468177,0.05742255526,0.04910844805
2020-07-19,0.4102332822,0.220315571,0.1647998735,0.1330277987,0.113861315,0.09999398863,0.08560328064,0.07270169468,0.4211107116,0.2327631217,0.1727764038,0.1362897316,0.1156476138,0.1023999267,0.08733168453,0.07237679766
2020-05-16,0.4386490034,0.1860239008,0.1175253648,0.0899682488,0.068889401,0.05511875068,0.04388156864,0.03783558664,0.4488560233,0.2021695997,0.1247095698,0.0933589257,0.07134805613,0.05543622038,0.04412238325,0.03679405337
2021-07-24,0.4305634191,0.2143919636,0.153365203,0.1233370387,0.1033467653,0.08587542843,0.07420040688,0.06821615112,0.4228576167,0.2185456318,0.1518998772,0.1195261917,0.09819042498,0.08008177443,0.06925976622,0.06325365011
2019-08-06,0.3771776781,0.1534514311,0.1078396331,0.09337547168,0.08175350293,0.07101987267,0.06218614646,0.05596532476,0.4028660929,0.1440084397,0.09909122082,0.08445296875,0.07504196069,0.0662773852,0.0592699906,0.05467933499
2019-07-15,0.3565425439,0.1259676692,0.08719562155,0.06527774982,0.05100727891,0.04096773938,0.03370957203,0.0286507569,0.3786374291,0.1269996655,0.0845549412,0.06000800194,0.04388277812,0.03508720148,0.02961374235,0.02573083305
2020-06-18,0.3527133549,0.1680880604,0.101417812,0.06986343592,0.04870300175,0.04099255324,0.03529401785,0.0292830209,0.3658527892,0.1726665808,0.1026070567,0.07104486626,0.04921504541,0.03975992534,0.03351204864,0.02757526414
2019-08-23,0.3457466322,0.1465853342,0.1018130095,0.07881654541,0.06459201116,0.05372321059,0.0478380263,0.04452302053,0.3792217259,0.1454634947,0.1013453651,0.07962100082,0.0646168991,0.05355373257,0.04794749795,0.04416735029
2021-02-14,0.4705010761,0.2413247685,0.1933093011,0.1677230792,0.1441606263,0.1201232073,0.1048081291,0.09179173249,0.4728221217,0.2470797673,0.1966597934,0.1695166881,0.1445011677,0.1194292936,0.1027088599,0.08754600683
2020-04-21,0.3111332395,0.1274902817,0.06175268492,0.04661386242,0.03578274122,0.02564331157,0.01937581754,0.01530098574,0.3163436604,0.1328306821,0.06003622928,0.04401947024,0.03345359774,0.02356102594,0.01745333381,0.01250329902
2020-04-20,0.2736744258,0.1040171489,0.06384181876,0.0469219274,0.0320980066,0.02443941623,0.01881686765,0.01403946848,0.2775677389,0.1055623467,0.06118806387,0.0438358219,0.03028430439,0.02304582918,0.01682877991,0.01247909527
2020-02-27,0.3535041199,0.1535525967,0.08283562941,0.05554442289,0.04083180947,0.03764408889,0.03465897453,0.03181213523,0.3663111814,0.15846007,0.08340893596,0.05442116267,0.03816735603,0.03300395437,0.02823871642,0.02658424617
2019-02-17,0.3025857199,0.1121048153,0.07128182176,0.0543847007,0.04544679672,0.03747263786,0.03139676483,0.02553075597,0.346629135,0.115891386,0.07258802277,0.05845850953,0.04836452753,0.03959510685,0.03454682737,0.02907334823
2021-02-06,0.4407118234,0.2091834336,0.1396240755,0.1063212987,0.08373096089,0.06619290878,0.04981705215,0.04015189503,0.4447522201,0.2186312995,0.1429490055,0.1067462988,0.0841287199,0.06466838642,0.0467707866,0.03641393749
2020-04-26,0.4115143907,0.1769336849,0.1086273262,0.07454309875,0.05422197975,0.0416295387,0.03201870037,0.02457113415,0.4251094644,0.1908428678,0.1133362983,0.07639324915,0.05393789824,0.03995017674,0.03007999628,0.02268063113
2020-09-18,0.3659766704,0.20028431,0.1414572004,0.1125965377,0.0885018946,0.07183016603,0.06232705176,0.05205260037,0.3735233137,0.2125117702,0.1483705805,0.1170731198,0.09131811555,0.07457209465,0.06399501093,0.05291959024
2019-02-23,0.3315236115,0.1136731869,0.07409533067,0.05782835736,0.04682216344,0.03785061922,0.0311754686,0.0282383478,0.3777124336,0.1147518133,0.07768513977,0.06146459823,0.04870034331,0.04041454789,0.03150667252,0.02845822255
2021-06-27,0.4442584143,0.2425335827,0.17573086,0.1403739384,0.1193078003,0.1030942943,0.08634460207,0.07427355102,0.4283869185,0.2421216156,0.1684342529,0.1325241558,0.1114553814,0.09601158569,0.0783627528,0.06734610263
2021-04-19,0.3369762898,0.1752946128,0.1327221748,0.1132332717,0.09688374354,0.08225861905,0.06796248874,0.05922132119,0.3393886293,0.180302463,0.1332922491,0.1129703015,0.0966744328,0.08240590503,0.06687364786,0.05751528957
2020-04-27,0.296220418,0.1153307143,0.07182887124,0.05377696234,0.03811202637,0.02820052088,0.02079416279,0.01593007101,0.3050851783,0.1156897043,0.07014865093,0.05225736717,0.03527263324,0.02705993108,0.01937750246,0.01485928138
2019-12-27,0.4544020489,0.2390702252,0.1742648153,0.1507758137,0.1290357192,0.1110158968,0.09829787356,0.08685522912,0.457470594,0.2445667071,0.1740889812,0.1492830145,0.1261180357,0.1088678265,0.09792550276,0.0873167864
2021-07-18,0.4379487441,0.2328091404,0.1759742017,0.1435365273,0.1185908262,0.1002440725,0.08454506988,0.07238366603,0.4281987059,0.2335291317,0.1720163794,0.1374620236,0.1108847665,0.09268363494,0.0777772274,0.06453159743
2020-07-09,0.374752268,0.1909795607,0.1220613723,0.08801824978,0.0661812645,0.05790189995,0.05222499008,0.04434767491,0.3896163889,0.2016466897,0.123862077,0.08947353734,0.06327840728,0.0547392074,0.04940069085,0.04275909095
2020-03-08,0.4213273268,0.1765399718,0.1093203571,0.07320617829,0.05296720658,0.04158690717,0.0313700227,0.02358580281,0.4433081551,0.197200032,0.1208238752,0.07756569757,0.05781822944,0.04618292009,0.03132457366,0.02399270997
2019-10-14,0.2997605707,0.1091444839,0.07269605,0.0568423844,0.04362252172,0.03451620606,0.02950026615,0.02483640106,0.3246041356,0.1140259096,0.07646568957,0.05739566925,0.0440072338,0.03374457342,0.02853440077,0.02270498629
2020-06-27,0.4835497105,0.2282809419,0.1585419522,0.1268912174,0.1046589681,0.08650300255,0.06983020823,0.06102936261,0.4904591656,0.2396819257,0.1641298083,0.1295984508,0.1060904825,0.08567047891,0.06712499494,0.05833889496
2019-12-29,0.4831459511,0.257946219,0.1967392238,0.1679646803,0.149972809,0.1364230923,0.1195846929,0.1045094167,0.4838692038,0.257323134,0.1908901728,0.1624704262,0.1435792291,0.1292611587,0.1123301307,0.09740796041
2020-05-30,0.4955073143,0.2212109424,0.1444815473,0.1076364658,0.08049001274,0.06303924676,0.04928071018,0.04263602089,0.5031850002,0.239013323,0.1572729132,0.1168700512,0.08750773758,0.06891009584,0.05408551072,0.04673978537
2020-07-04,0.4674835568,0.2270802116,0.1574686454,0.11940322,0.0925871188,0.07503951393,0.06229995005,0.05322303645,0.4739612255,0.2385119438,0.1652216899,0.1229640915,0.09234113228,0.07239848977,0.0591311985,0.04800561308
2020-10-21,0.3373776356,0.1766757206,0.1180708909,0.08575201935,0.07100987349,0.06029232793,0.04782532953,0.03733045275,0.340410401,0.1797266685,0.113329462,0.08177234258,0.06710056268,0.05735898379,0.04417345108,0.03448457599
2019-08-05,0.3810986061,0.1475860042,0.1148820716,0.09510525059,0.08201400075,0.07082626457,0.06439057553,0.0600586733,0.4054402012,0.1399636386,0.1095006943,0.0919937638,0.07778526428,0.06741291208,0.06201607575,0.05833894821
2020-02-16,0.4343732665,0.2179799787,0.153570092,0.1174678981,0.0925545849,0.07378901636,0.05648382042,0.04493532844,0.4417769476,0.21666195,0.1496212121,0.1110621299,0.08281993788,0.06618084581,0.05004970684,0.03687013816
2019-02-06,0.3287233438,0.1196243538,0.0955402673,0.08564682405,0.07866556642,0.06999534944,0.05940669126,0.05589338503,0.3453656442,0.1087546461,0.0844751971,0.07459004797,0.06691445989,0.05784471339,0.04604581174,0.04208454979
2020-04-04,0.4485151756,0.1889602914,0.1128175367,0.07896032285,0.05573170271,0.03932406673,0.02933557921,0.02401892324,0.4576882017,0.2065490301,0.1217420535,0.08743563763,0.06089890648,0.04330121588,0.03038254187,0.02536896842
2020-11-16,0.3514625689,0.1772713508,0.1346523961,0.1137877787,0.09474139312,0.08063664394,0.06984800933,0.05832357269,0.3508110824,0.1783837222,0.1303506693,0.1077473353,0.08737199448,0.07323716459,0.06258327136,0.05334692787
2020-10-26,0.3349834187,0.1676807193,0.1282761228,0.1064767611,0.08400259578,0.07058102078,0.06011417482,0.0499311651,0.3356772015,0.1695828905,0.1273520418,0.1022315033,0.07885164903,0.0664877844,0.05675035045,0.04714289015
2020-01-31,0.3562574365,0.1613304858,0.09436889819,0.06907688285,0.0552504649,0.04715611925,0.04343909809,0.03999811134,0.3674275086,0.1649264897,0.09765410414,0.07186948854,0.05789928297,0.05089882037,0.0445488912,0.0395090641
2020-03-07,0.418856464,0.1799266826,0.10825204,0.07561276765,0.05549880361,0.0418070127,0.03158552672,0.02565878275,0.4399483356,0.1965470578,0.1151890169,0.08131438799,0.06155418777,0.04258337699,0.03241589547,0.02573518713
2019-08-20,0.3791456629,0.1617708289,0.1041339555,0.08417544449,0.07223982194,0.06079436743,0.05256729355,0.04746450279,0.4139386709,0.1569974166,0.09950089425,0.08034305103,0.06843776123,0.05565217963,0.04813521019,0.04299470018
2021-01-23,0.3787050933,0.1759268033,0.1196079051,0.09068248102,0.06881073839,0.0536241669,0.04265506386,0.03493345757,0.3715308469,0.1747274161,0.1137631528,0.085947075,0.06506983679,0.05016366245,0.03808608346,0.0307810585
2019-04-10,0.2652202423,0.09229801936,0.05343175859,0.03360698771,0.02725676656,0.02227905126,0.01709881195,0.01383725821,0.3142113774,0.09336239636,0.05732475871,0.03316740612,0.02529101674,0.01943718728,0.01582492103,0.01310155054
2020-06-23,0.367704126,0.169119757,0.09769981323,0.0784933061,0.06384528111,0.04894032221,0.03934370145,0.03342235255,0.3856767082,0.1770067507,0.09981148898,0.07896955802,0.06278308496,0.04702585658,0.0373799516,0.03084702586
2020-06-10,0.352504663,0.1562798644,0.08628714875,0.0569104288,0.04568193928,0.03854072062,0.03016195919,0.02358881653,0.3758039044,0.1706817717,0.09352832787,0.06004927051,0.04652329778,0.03925716878,0.03071444916,0.02341620467
2019-02-14,0.2406170398,0.08323179578,0.05244298324,0.03735607774,0.02671553154,0.02190288956,0.01812861483,0.0148742033,0.2729715332,0.09373814923,0.06406575292,0.04560241259,0.03423083174,0.02994585084,0.02514233824,0.02147134016
2020-01-23,0.3870706948,0.1661275592,0.1059736107,0.07984908376,0.06517820289,0.05754171343,0.05111957595,0.0447736075,0.397937424,0.1688694452,0.1003339405,0.07391505479,0.05705539654,0.04874483187,0.04338877324,0.03783574754
2019-02-08,0.230817773,0.07545427803,0.04510680043,0.03655828217,0.03346986415,0.03073879497,0.02785622619,0.02372021895,0.2543651599,0.07759854182,0.04482818184,0.03502620649,0.03332207559,0.02950905046,0.02519329382,0.02031035292
2020-02-18,0.3967898542,0.1757819964,0.1020078663,0.08410374294,0.07092128741,0.05303627123,0.04125966013,0.03173401688,0.4095475133,0.1784021973,0.1005475009,0.0794511204,0.0661100952,0.04861292523,0.03763388192,0.02902407698
2020-05-02,0.5765219432,0.3043577443,0.2415264828,0.1992891431,0.1691729606,0.1422948588,0.1241997025,0.1130617893,0.573969595,0.32514691,0.2556205295,0.20985562,0.1753303319,0.1439516778,0.1246104441,0.1118226615
2020-04-30,0.4980594154,0.2491912675,0.1813074358,0.1422751739,0.1131969482,0.09707576182,0.08359010967,0.07273472068,0.5034286227,0.266969399,0.1905848226,0.1468180041,0.1155529106,0.09780296235,0.08218479036,0.07188384047
2020-04-02,0.3348103396,0.1326133256,0.06338138613,0.04167137157,0.02944880433,0.02343671585,0.0208709726,0.01543288292,0.3439775851,0.1375587619,0.0609223704,0.0400299558,0.02768037352,0.02030000511,0.01640543164,0.01206535347
2020-11-03,0.3398300749,0.1725758453,0.1084833665,0.08975457892,0.07577910866,0.06053831349,0.04767912449,0.03832895479,0.3413936803,0.1752768914,0.1053353142,0.08568989703,0.07095607504,0.05613939758,0.04333341041,0.0352049035
2019-07-26,0.3150634601,0.1281657108,0.08344463074,0.0678377293,0.05755293223,0.04903463127,0.04481032172,0.04144175422,0.3452935843,0.1321065304,0.08326699753,0.06689925147,0.05600707582,0.04848901774,0.04396507952,0.0411986307
2020-01-17,0.3842690207,0.1851113201,0.1185627302,0.09042723572,0.07144896637,0.05686596217,0.04931175873,0.04295982155,0.3852076915,0.1845668978,0.1158448924,0.08579685017,0.06697370322,0.05314080335,0.04528066753,0.03975400954
2020-11-11,0.3776892668,0.1996582387,0.1348415516,0.1043039703,0.09056673956,0.07915306112,0.06445408066,0.05101642152,0.3806718415,0.2041118396,0.1326825762,0.101602579,0.08850703647,0.07643829141,0.06256780738,0.0480967437
2020-12-21,0.3325487447,0.1597649907,0.1152590107,0.09007478731,0.06912527704,0.05748268836,0.04714996272,0.04060447754,0.3428277226,0.1656610351,0.1163115298,0.08828048181,0.06550572093,0.05228166622,0.04207450612,0.03568595244
2019-03-10,0.2949753034,0.1012712534,0.05757100263,0.04033285347,0.03097935893,0.02643145727,0.02202284816,0.01714273377,0.3476601055,0.1089304834,0.06956824602,0.04723623276,0.03686484952,0.03216934766,0.0248423008,0.01934959559
2020-01-04,0.4429176856,0.2105280976,0.1444669179,0.110096924,0.09113061693,0.0761526294,0.06548565732,0.0589993258,0.440933844,0.2103762416,0.143360909,0.1060453482,0.08507124913,0.07311157311,0.06201453858,0.05523071148
2021-06-12,0.4329225909,0.2207301418,0.1614512952,0.1309391456,0.1093308518,0.09146632351,0.0787060924,0.07166490586,0.4169264225,0.2190865597,0.1544678295,0.122664392,0.101317515,0.08289522549,0.07117656616,0.06452806211
2020-01-09,0.3667507604,0.1648226659,0.09968226486,0.07123857451,0.05273015926,0.04608640922,0.03923020948,0.03077485607,0.3724511466,0.1645565961,0.09727822581,0.06941192623,0.05088738582,0.04316611747,0.03540510464,0.02944885247
2019-08-15,0.4254926506,0.1811886062,0.1305906572,0.1082599452,0.0922463044,0.08200039773,0.07475467029,0.06807914875,0.4454222749,0.1734379488,0.1258127262,0.1055670002,0.08973679243,0.07999803025,0.07386226537,0.06668089262
2019-05-06,0.4561698788,0.1758987976,0.1280937725,0.1047082517,0.08696412774,0.07228497552,0.06200843116,0.054995975,0.4993230498,0.1690316742,0.1281654816,0.1043775048,0.09047446671,0.0712605042,0.06081447964,0.05277310924
2019-07-19,0.3712403031,0.1490862083,0.09625280295,0.07517508709,0.06180958082,0.05221456967,0.04607635528,0.04033683742,0.3992506739,0.1449175497,0.09232197848,0.07428316427,0.06161907996,0.05154392234,0.04396581567,0.03672568041
2021-04-26,0.3309745676,0.1697389803,0.1315006786,0.111773586,0.09381116928,0.08103429173,0.06828799882,0.06043755655,0.3267739948,0.1695671811,0.1280566637,0.1074256528,0.09012078901,0.0790241175,0.06456352085,0.05741423544
2019-06-14,0.3183298201,0.1176553153,0.06834608829,0.05054840758,0.03851485479,0.02760485245,0.02444407312,0.02135347392,0.3506929777,0.1195663959,0.06929409017,0.04975104669,0.03654442795,0.02576479125,0.02197211056,0.01853805608
2021-06-18,0.3301536485,0.1780910533,0.1229204809,0.1003336181,0.0820232719,0.06815879409,0.06135166199,0.0547418528,0.3129819248,0.1712481512,0.1145753894,0.09244936102,0.07471632927,0.0607906094,0.05396171312,0.04851867258
2019-12-17,0.3594789679,0.1572985547,0.09227156572,0.07322158006,0.06249078829,0.05172012363,0.04338455338,0.03524336348,0.3690752574,0.155539216,0.08618660669,0.06712333458,0.05797736124,0.04891068304,0.0423652298,0.03417440245
2020-05-03,0.5020059911,0.2554554564,0.1985592642,0.1672700473,0.1416239256,0.1211609298,0.1019182459,0.08913997752,0.5027973085,0.2694174199,0.2077856551,0.176588123,0.1466685066,0.1224369811,0.1020047034,0.08727489133
2019-12-20,0.4056972757,0.1868823039,0.1215078061,0.09400535241,0.07753369511,0.06333738473,0.05647282708,0.04988644664,0.4139111597,0.1917351203,0.1165423692,0.08891050584,0.07031452659,0.05427114858,0.04783830523,0.04322488831
2020-12-17,0.3472633055,0.1757415212,0.1103206251,0.08208340886,0.06399537792,0.05710191227,0.04936383502,0.04093911748,0.3557424428,0.1825640622,0.1117337294,0.08210497495,0.06228808474,0.05589124434,0.04761529691,0.03850200288
2019-06-15,0.438720539,0.1536421701,0.1043510864,0.08272462088,0.0683501876,0.05542562894,0.04423081525,0.03926029138,0.468737996,0.1565887822,0.1084983515,0.08589273647,0.07015542768,0.05735465771,0.04426514857,0.03759547847
2020-11-05,0.3593191711,0.1894984236,0.1285872171,0.09526855333,0.07284766977,0.0622345795,0.05407491944,0.04415739249,0.3605010049,0.1936828394,0.1276883593,0.09248323888,0.06760091509,0.05722876409,0.04821724421,0.03809863898
2020-10-13,0.321654282,0.159027472,0.09116028181,0.07131953618,0.06008366358,0.04915847155,0.03903444396,0.03040510788,0.3273724681,0.1636997734,0.09020025573,0.06980047164,0.05833773582,0.04729132212,0.03725652334,0.02926983799
2019-12-30,0.4495740194,0.218452465,0.1713005937,0.1478257254,0.1265571364,0.1125955033,0.1016028138,0.0891500234,0.4517765161,0.223196461,0.1720122559,0.1464075296,0.1250876905,0.1113331301,0.09949739138,0.08861745659
2019-01-22,0.19343629,0.06623626673,0.0391941321,0.03127823707,0.02612585959,0.01971393787,0.01579706244,0.01276574146,0.220578829,0.06913286872,0.04228179962,0.03486154354,0.02922998412,0.02332780057,0.01919884946,0.01504670199
2019-12-13,0.3682988124,0.1645986879,0.1041192886,0.07923027512,0.06179395234,0.04914564721,0.04409585709,0.03838879045,0.3714219853,0.1641309733,0.1023321173,0.07667972796,0.05839571229,0.04351123722,0.03811737153,0.03277935414
2019-02-21,0.2367876378,0.08371731455,0.05375283693,0.04118432391,0.03023040234,0.02518871473,0.02206835013,0.01957165039,0.2871827551,0.09508354897,0.06519837881,0.05160764363,0.03547316036,0.02935629758,0.02485959078,0.02309754216
2021-06-15,0.323732232,0.1682382611,0.1057954843,0.08863618714,0.07646808171,0.06120174858,0.05026240926,0.04129267216,0.3108921993,0.1628273085,0.09778849496,0.08040638396,0.06792448731,0.05485169737,0.04493757965,0.03676210752
2019-05-09,0.2787310689,0.08882029788,0.04387557509,0.02641164461,0.02169857997,0.01939749546,0.01644667626,0.01252338761,0.3216854716,0.08904314925,0.04539768851,0.0261386896,0.0223706246,0.01932102467,0.01635412575,0.01174612856
2019-06-24,0.3682944501,0.1296156647,0.08549565145,0.06668243374,0.05218900583,0.04288837237,0.03737765173,0.03185723822,0.3923691534,0.1285446745,0.0857723477,0.06783005675,0.05369215385,0.04300761067,0.03728110538,0.03323194623
2020-04-06,0.2964746187,0.1046971178,0.06467503813,0.04615460936,0.03064453769,0.02223947576,0.01725659849,0.01365172932,0.3073213487,0.1080714231,0.06391629069,0.04427302388,0.0296704137,0.02144668757,0.0171691392,0.01302382045
2020-03-04,0.3585716501,0.1607274753,0.09077902815,0.05888799481,0.0455831752,0.03745691415,0.02884274717,0.02280847665,0.3801290512,0.1716920314,0.09441080061,0.05995713062,0.04651272719,0.0372170903,0.02667064211,0.01994934941
2020-05-24,0.4459829211,0.204150383,0.1320908477,0.09751353483,0.07669289974,0.0600492393,0.04740253726,0.03759202491,0.4529395147,0.2150754849,0.1358148865,0.09819407664,0.07474508273,0.05709326407,0.04468832756,0.03580017428
2019-03-06,0.1984134244,0.06361021541,0.03558609066,0.02262321798,0.01850167494,0.01585798157,0.01275811877,0.01085195735,0.2313112109,0.06831796581,0.03721485808,0.02173812091,0.01795858767,0.01564700965,0.0123163766,0.01061365173
2020-03-27,0.312284361,0.1317575303,0.07658567389,0.05453562988,0.04171443648,0.03164335817,0.02723414168,0.02285978692,0.3217400188,0.1342181681,0.07543845258,0.05247321707,0.04003084344,0.02884845701,0.02427280035,0.02050924483
2020-12-04,0.3009653687,0.1510968087,0.09316401733,0.07148108768,0.05470470244,0.04598188701,0.04104706462,0.03694550016,0.3034160003,0.1559975181,0.09231672394,0.06902920962,0.05106338297,0.04302023673,0.03701794578,0.03203703704
2020-03-06,0.364060502,0.1679261488,0.09841032108,0.06873282438,0.04983679843,0.03627080991,0.02955989445,0.02530041684,0.3836998844,0.173456194,0.09982705663,0.0725089154,0.04931704647,0.03585437841,0.02853110889,0.02551960298
2019-09-15,0.4116799627,0.176116436,0.1362091624,0.120232867,0.1052836682,0.08884886979,0.07482668525,0.06608510391,0.4224937769,0.163078732,0.1242472563,0.1067496087,0.09280404113,0.07943817033,0.06274191668,0.05384611595
2020-08-26,0.3068061959,0.15807602,0.1024636188,0.08185012715,0.07690165943,0.07375368916,0.06767294985,0.06320766975,0.3054550601,0.1605439546,0.101994336,0.07907492076,0.07291145383,0.06826444808,0.06339850325,0.05903488619
2020-08-03,0.4106398867,0.2264514313,0.1816864682,0.1536585756,0.1326081504,0.1193957738,0.1093540233,0.1005146274,0.4223804558,0.2415654407,0.1893344182,0.1570090298,0.1323312005,0.1177916444,0.1077104347,0.09817661138
2020-05-27,0.3461939172,0.1534855014,0.083864707,0.0519860052,0.04267819763,0.03498328729,0.02760515621,0.02151347613,0.3602100967,0.1625988004,0.08862183979,0.05444952071,0.04461713101,0.03512388587,0.026821851,0.02060093055
2021-01-24,0.3736559603,0.1843604241,0.122991619,0.09086739421,0.0705966971,0.05498041631,0.04488060267,0.03630879055,0.368867855,0.184609751,0.1194754581,0.08458415538,0.06552663438,0.05086146982,0.04083714465,0.03178993663
2020-08-21,0.3418440859,0.1850439605,0.1277573445,0.1050607689,0.09341608253,0.08565199623,0.08017309451,0.07332735341,0.3417429499,0.1889392975,0.1261247176,0.1017504662,0.09042085475,0.0809474538,0.07547547035,0.06816717454
2021-05-07,0.3683195759,0.2088701674,0.1543380927,0.1308454008,0.1104186403,0.09119186178,0.08438275364,0.07358460775,0.3629992399,0.2098628178,0.1502771276,0.1262230999,0.1050248683,0.08643131136,0.07891310708,0.06801167024
